# Day,Lon,Lat,Altitude[m],NO,acd_NO,NO2,acd_NO2,O3,acd_O3,FORM,toga_CH2O,HNO3,zhou_HNO3,ISOP,ptrms_isoprene,MEOH,toga_Methanol,MEOH,ptrms_methanol,ALD2,toga_Acetaldehyde,ALD2,ptrms_acetaldehyde,ACET,toga_Acetone,BENZ,toga_Benzene,PRPA,toga_Propane,TERP,ptrms_sum_of_monoterpenes,ISPD+HPLD,ptrms_MVK_MACR
20130614,-87.73852,33.42067,441.331,0.037,57.569,0.185,233.258,55.459,56.223,3.257,-999.000,0.592,-999.000,4.951,1.434,5.194,-999.000,5.194,-999.000,1.126,-999.000,1.126,-999.000,1.737,-999.000,0.022,-999.000,0.121,-999.000,0.167,-999.000,2.758,1.472
20130614,-87.74052,33.47154,431.829,0.035,53.403,0.172,196.465,54.891,54.931,3.035,3275.000,0.557,-999.000,4.534,1.280,4.921,5272.000,4.921,-999.000,1.033,387.200,1.033,-999.000,1.663,2158.000,0.021,26.090,0.115,250.000,0.161,-999.000,2.486,1.426
20130614,-87.74324,33.52163,433.047,0.035,52.292,0.172,194.297,54.891,54.759,3.035,-999.000,0.557,-999.000,4.534,1.163,4.921,-999.000,4.921,-999.000,1.033,-999.000,1.033,-999.000,1.663,-999.000,0.021,-999.000,0.115,-999.000,0.161,-999.000,2.486,1.393
20130614,-87.75430,33.56938,436.059,0.035,59.046,0.172,247.583,54.388,54.766,2.835,3415.000,0.523,-999.000,4.008,1.693,4.597,5781.000,4.597,-999.000,0.932,393.500,0.932,-999.000,1.588,2096.000,0.021,22.500,0.113,261.000,0.149,-999.000,2.229,1.548
20130614,-87.79436,33.55658,433.571,0.034,61.621,0.166,272.452,54.409,56.677,2.814,-999.000,0.535,-999.000,3.898,1.708,4.577,-999.000,4.577,-999.000,0.926,-999.000,0.926,-999.000,1.588,-999.000,0.021,-999.000,0.112,-999.000,0.139,-999.000,2.235,1.488
20130614,-87.79969,33.49922,437.692,0.033,-999.000,0.165,-999.000,54.824,54.439,2.993,3430.000,0.554,-999.000,4.655,1.349,4.907,5203.000,4.907,-999.000,1.024,368.400,1.024,-999.000,1.654,2083.000,0.021,22.950,0.114,262.000,0.162,-999.000,2.485,1.630
20130614,-87.80666,33.44100,434.886,0.033,53.345,0.165,178.398,54.824,53.764,2.993,-999.000,0.554,-999.000,4.655,1.500,4.907,-999.000,4.907,-999.000,1.024,-999.000,1.024,-999.000,1.654,-999.000,0.021,-999.000,0.114,-999.000,0.162,-999.000,2.485,1.641
20130614,-87.81375,33.38389,435.800,0.034,51.812,0.171,182.656,55.275,53.590,3.222,3518.000,0.577,-999.000,5.064,1.884,5.267,5376.000,5.267,-999.000,1.123,380.800,1.123,-999.000,1.723,2213.000,0.021,25.190,0.117,323.000,0.175,-999.000,2.805,1.805
20130614,-87.81596,33.32769,475.324,0.033,53.794,0.159,198.212,55.302,54.480,3.192,-999.000,0.587,-999.000,4.732,2.055,5.180,-999.000,5.180,-999.000,1.106,-999.000,1.106,-999.000,1.714,-999.000,0.021,-999.000,0.116,-999.000,0.162,-999.000,2.773,1.738
20130614,-87.76954,33.30483,763.099,0.034,56.326,0.149,202.482,56.174,57.617,3.302,3411.000,0.650,-999.000,3.898,1.368,5.162,5123.000,5.162,-999.000,1.132,362.200,1.132,-999.000,1.761,2211.000,0.022,30.130,0.123,305.000,0.128,-999.000,2.824,1.508
20130614,-87.74226,33.34546,1065.940,0.025,58.655,0.098,195.537,55.287,58.611,2.892,-999.000,0.638,-999.000,2.752,1.010,4.591,-999.000,4.591,-999.000,0.977,-999.000,0.977,-999.000,1.652,-999.000,0.021,-999.000,0.116,-999.000,0.091,-999.000,2.353,1.432
20130614,-87.73115,33.39849,1107.824,0.025,55.362,0.098,173.656,55.287,57.315,2.892,-999.000,0.638,-999.000,2.752,1.101,4.591,-999.000,4.591,-999.000,0.977,-999.000,0.977,-999.000,1.652,-999.000,0.021,-999.000,0.116,-999.000,0.091,-999.000,2.353,1.492
20130614,-87.71963,33.45204,1107.895,0.024,50.560,0.093,151.872,54.851,56.248,2.685,-999.000,0.604,-999.000,2.295,0.920,4.313,-999.000,4.313,-999.000,0.884,-999.000,0.884,-999.000,1.580,-999.000,0.020,-999.000,0.112,-999.000,0.082,-999.000,2.082,1.464
20130614,-87.71116,33.50577,1106.722,0.024,51.709,0.093,150.285,54.851,54.924,2.685,-999.000,0.604,-999.000,2.295,1.180,4.313,-999.000,4.313,-999.000,0.884,-999.000,0.884,-999.000,1.580,-999.000,0.020,-999.000,0.112,-999.000,0.082,-999.000,2.082,1.511
20130614,-87.71034,33.55718,1105.877,0.025,53.314,0.093,162.405,54.380,55.124,2.493,-999.000,0.569,-999.000,1.893,1.448,4.005,-999.000,4.005,-999.000,0.788,-999.000,0.788,-999.000,1.507,-999.000,0.020,-999.000,0.110,-999.000,0.071,-999.000,1.836,1.474
20130614,-87.74735,33.55286,1106.396,0.025,53.452,0.093,170.369,54.380,55.714,2.493,-999.000,0.569,370.000,1.893,1.563,4.005,-999.000,4.005,-999.000,0.788,-999.000,0.788,-999.000,1.507,-999.000,0.020,-999.000,0.110,-999.000,0.071,-999.000,1.836,1.626
20130614,-87.75456,33.49520,1107.518,0.024,55.637,0.093,173.013,54.851,54.658,2.685,-999.000,0.604,370.000,2.295,1.534,4.313,-999.000,4.313,-999.000,0.884,-999.000,0.884,-999.000,1.580,-999.000,0.020,-999.000,0.112,-999.000,0.082,-999.000,2.082,1.554
20130614,-87.76614,33.43704,1106.459,0.024,47.010,0.093,116.864,54.851,55.953,2.685,-999.000,0.604,370.000,2.295,0.977,4.313,-999.000,4.313,-999.000,0.884,-999.000,0.884,-999.000,1.580,-999.000,0.020,-999.000,0.112,-999.000,0.082,-999.000,2.082,1.354
20130614,-87.78043,33.37936,1106.647,0.025,48.320,0.098,133.044,55.287,54.644,2.892,-999.000,0.638,370.000,2.752,1.739,4.591,-999.000,4.591,-999.000,0.977,-999.000,0.977,-999.000,1.652,-999.000,0.021,-999.000,0.116,-999.000,0.091,-999.000,2.353,1.684
20130614,-87.79367,33.32223,1105.711,0.026,46.857,0.103,126.403,55.951,55.885,3.055,-999.000,0.664,370.000,2.909,1.522,4.813,-999.000,4.813,-999.000,1.044,-999.000,1.044,-999.000,1.707,-999.000,0.021,-999.000,0.120,-999.000,0.094,-999.000,2.557,1.672
20130614,-87.76562,33.29947,1125.172,0.026,54.720,0.103,181.147,55.951,58.526,3.055,-999.000,0.664,370.000,2.909,1.143,4.813,-999.000,4.813,-999.000,1.044,-999.000,1.044,-999.000,1.707,-999.000,0.021,-999.000,0.120,-999.000,0.094,-999.000,2.557,1.539
20130614,-87.75034,33.34802,1364.425,0.017,53.571,0.062,150.337,54.768,58.617,2.368,3237.000,0.605,370.000,1.528,1.157,3.938,4898.000,3.938,-999.000,0.794,368.500,0.794,-999.000,1.519,2116.000,0.019,30.300,0.112,280.000,0.052,-999.000,1.768,1.442
20130614,-87.75229,33.40166,1672.210,0.013,64.153,0.037,44.384,53.744,70.729,1.086,-999.000,0.373,370.000,0.158,0.242,2.311,-999.000,2.311,-999.000,0.328,-999.000,0.328,-999.000,1.111,-999.000,0.013,-999.000,0.102,-999.000,0.006,-999.000,0.428,0.291
20130614,-87.74061,33.45227,1840.937,0.024,66.950,0.060,28.349,59.789,75.556,0.505,1225.000,0.222,370.000,0.003,0.008,1.404,1880.000,1.404,-999.000,0.089,113.100,0.089,-999.000,0.796,1337.000,0.006,10.160,0.100,147.000,0.000,-999.000,0.018,0.017
20130614,-87.71064,33.50262,1844.984,0.024,64.158,0.060,21.095,59.789,76.235,0.505,-999.000,0.222,370.000,0.003,0.018,1.404,-999.000,1.404,-999.000,0.089,-999.000,0.089,-999.000,0.796,-999.000,0.006,-999.000,0.100,-999.000,0.000,-999.000,0.018,0.021
20130614,-87.67815,33.55296,1844.480,0.025,-999.000,0.061,-999.000,58.794,-999.000,0.523,979.000,0.241,370.000,0.005,-999.000,1.458,1919.000,1.458,-999.000,0.094,93.300,0.094,-999.000,0.821,1325.000,0.008,9.800,0.100,144.000,0.000,-999.000,0.021,0.012
20130614,-87.65388,33.60541,1843.831,0.025,-999.000,0.061,-999.000,58.794,-999.000,0.523,-999.000,0.241,370.000,0.005,0.000,1.458,-999.000,1.458,-999.000,0.094,-999.000,0.094,-999.000,0.821,-999.000,0.008,-999.000,0.100,-999.000,0.000,-999.000,0.021,0.006
20130614,-87.64260,33.66138,1843.861,0.026,-999.000,0.062,-999.000,57.765,-999.000,0.539,956.000,0.263,370.000,0.006,0.009,1.515,1880.000,1.515,-999.000,0.099,91.400,0.099,-999.000,0.849,1305.000,0.010,9.950,0.100,168.000,0.000,-999.000,0.026,0.006
20130614,-87.63203,33.71758,1843.493,0.026,-999.000,0.062,-999.000,57.765,72.588,0.539,-999.000,0.263,370.000,0.006,0.031,1.515,-999.000,1.515,-999.000,0.099,-999.000,0.099,-999.000,0.849,-999.000,0.010,-999.000,0.100,-999.000,0.000,-999.000,0.026,0.006
20130614,-87.62149,33.77371,1843.661,0.028,87.170,0.067,8.018,58.027,74.915,0.512,918.000,0.274,370.000,0.002,-999.000,1.487,1935.000,1.487,-999.000,0.087,82.500,0.087,-999.000,0.840,1372.000,0.011,9.800,0.100,133.000,0.000,-999.000,0.008,0.005
20130614,-87.61099,33.82998,1844.746,0.028,76.752,0.067,9.593,58.027,74.544,0.512,-999.000,0.274,-999.000,0.002,0.020,1.487,-999.000,1.487,-999.000,0.087,-999.000,0.087,-999.000,0.840,-999.000,0.011,-999.000,0.100,-999.000,0.000,-999.000,0.008,0.006
20130614,-87.60000,33.88985,1843.838,0.029,69.841,0.067,8.839,57.837,72.102,0.515,998.000,0.278,-999.000,0.003,0.004,1.502,1939.000,1.502,-999.000,0.088,78.300,0.088,-999.000,0.847,1311.000,0.011,9.450,0.100,144.000,0.000,-999.000,0.008,0.001
20130614,-87.58836,33.95068,1837.284,0.029,62.810,0.067,-999.000,57.837,67.371,0.515,-999.000,0.278,-999.000,0.003,-999.000,1.502,-999.000,1.502,-999.000,0.088,-999.000,0.088,-999.000,0.847,-999.000,0.011,-999.000,0.100,-999.000,0.000,-999.000,0.008,0.005
20130614,-87.57820,34.00485,1833.465,0.029,60.057,0.068,-999.000,58.992,66.168,0.480,-999.000,0.250,-999.000,0.001,-999.000,1.416,-999.000,1.416,-999.000,0.074,-999.000,0.074,-999.000,0.803,-999.000,0.008,-999.000,0.100,-999.000,0.000,-999.000,0.002,0.001
20130614,-87.56897,34.05606,1832.278,0.029,58.003,0.068,10.236,58.992,71.416,0.480,-999.000,0.250,-999.000,0.001,0.007,1.416,-999.000,1.416,-999.000,0.074,-999.000,0.074,-999.000,0.803,-999.000,0.008,-999.000,0.100,-999.000,0.000,-999.000,0.002,0.003
20130614,-87.55913,34.10564,1657.215,0.027,56.399,0.065,9.248,56.211,67.807,0.491,997.000,0.275,-999.000,0.002,-999.000,1.530,2115.000,1.530,-999.000,0.078,83.600,0.078,-999.000,0.858,1418.000,0.018,9.980,0.100,118.000,0.000,-999.000,0.008,0.002
20130614,-87.54992,34.15423,1277.429,0.031,93.606,0.102,199.496,53.331,59.856,1.846,-999.000,0.534,-999.000,0.631,0.675,3.020,-999.000,3.020,-999.000,0.465,-999.000,0.465,-999.000,1.334,-999.000,0.029,-999.000,0.105,-999.000,0.027,-999.000,0.860,0.852
20130614,-87.53979,34.20654,916.357,0.042,99.409,0.154,330.593,53.706,59.710,2.129,-999.000,0.554,-999.000,1.088,1.147,3.298,-999.000,3.298,-999.000,0.546,-999.000,0.546,-999.000,1.419,-999.000,0.032,-999.000,0.108,-999.000,0.045,-999.000,1.007,1.210
20130614,-87.52994,34.26014,858.365,0.042,97.051,0.154,365.457,53.706,60.841,2.129,-999.000,0.554,-999.000,1.088,0.821,3.298,-999.000,3.298,-999.000,0.546,-999.000,0.546,-999.000,1.419,-999.000,0.032,-999.000,0.108,-999.000,0.045,-999.000,1.007,0.993
20130614,-87.50875,34.30838,859.972,0.043,104.406,0.156,445.774,54.112,61.108,2.119,2723.000,0.589,-999.000,0.752,0.930,3.233,5009.000,3.233,-999.000,0.539,328.300,0.539,-999.000,1.458,1950.000,0.034,22.660,0.111,195.000,0.031,-999.000,0.907,0.895
20130614,-87.44876,34.32471,860.595,0.043,81.188,0.156,313.785,54.112,60.447,2.119,-999.000,0.589,-999.000,0.752,0.837,3.233,-999.000,3.233,-999.000,0.539,-999.000,0.539,-999.000,1.458,-999.000,0.034,-999.000,0.111,-999.000,0.031,-999.000,0.907,0.814
20130614,-87.38116,34.32406,861.310,0.053,70.029,0.197,244.056,55.743,58.547,2.308,2908.000,0.645,-999.000,0.878,0.780,3.304,4886.000,3.304,-999.000,0.546,330.300,0.546,-999.000,1.484,1950.000,0.035,21.810,0.110,211.000,0.037,-999.000,0.944,1.070
20130614,-87.31266,34.31203,861.929,0.053,66.762,0.197,236.966,55.743,58.341,2.308,-999.000,0.645,-999.000,0.878,0.720,3.304,-999.000,3.304,-999.000,0.546,-999.000,0.546,-999.000,1.484,-999.000,0.035,-999.000,0.110,-999.000,0.037,-999.000,0.944,0.809
20130614,-87.24513,34.29444,862.113,0.051,79.261,0.186,315.917,54.431,58.930,2.139,2852.000,0.630,-999.000,0.717,0.684,3.268,4970.000,3.268,-999.000,0.523,319.900,0.523,-999.000,1.438,1878.000,0.036,24.170,0.110,215.000,0.030,-999.000,0.838,0.815
20130614,-87.20873,34.31280,859.107,0.051,93.968,0.186,417.511,54.431,61.120,2.139,-999.000,0.630,-999.000,0.717,0.439,3.268,-999.000,3.268,-999.000,0.523,-999.000,0.523,-999.000,1.438,-999.000,0.036,-999.000,0.110,-999.000,0.030,-999.000,0.838,0.702
20130614,-87.26314,34.33150,857.720,0.051,-999.000,0.186,-999.000,54.431,59.812,2.139,2680.000,0.630,279.000,0.717,0.404,3.268,4689.000,3.268,-999.000,0.523,298.800,0.523,-999.000,1.438,1864.000,0.036,26.010,0.110,169.000,0.030,-999.000,0.838,0.680
20130614,-87.33408,34.33680,862.035,0.053,69.441,0.197,276.433,55.743,59.071,2.308,-999.000,0.645,279.000,0.878,0.568,3.304,-999.000,3.304,-999.000,0.546,-999.000,0.546,-999.000,1.484,-999.000,0.035,-999.000,0.110,-999.000,0.037,-999.000,0.944,0.880
20130614,-87.40727,34.33916,860.016,0.053,64.079,0.197,268.236,55.743,59.829,2.308,2899.000,0.645,279.000,0.878,1.200,3.304,4996.000,3.304,-999.000,0.546,331.200,0.546,-999.000,1.484,1951.000,0.035,22.010,0.110,198.000,0.037,-999.000,0.944,1.013
20130614,-87.47549,34.33895,853.611,0.044,92.562,0.169,460.460,54.130,62.820,2.175,-999.000,0.584,279.000,0.900,0.648,3.301,-999.000,3.301,-999.000,0.557,-999.000,0.557,-999.000,1.472,-999.000,0.034,-999.000,0.111,-999.000,0.037,-999.000,0.957,0.820
20130614,-87.53479,34.32877,855.182,0.044,80.467,0.169,371.655,54.130,61.307,2.175,3032.000,0.584,279.000,0.900,0.578,3.301,5093.000,3.301,-999.000,0.557,334.100,0.557,-999.000,1.472,2090.000,0.034,22.830,0.111,216.000,0.037,-999.000,0.957,0.783
20130614,-87.51333,34.29882,685.007,0.046,85.512,0.182,434.470,54.128,61.779,2.220,-999.000,0.578,279.000,1.059,0.835,3.361,-999.000,3.361,-999.000,0.572,-999.000,0.572,-999.000,1.482,-999.000,0.034,-999.000,0.111,-999.000,0.044,-999.000,0.997,0.842
20130614,-87.44918,34.30847,553.165,0.048,67.502,0.207,325.957,54.079,60.030,2.289,3054.000,0.560,279.000,1.440,1.458,3.477,5154.000,3.477,-999.000,0.599,298.000,0.599,-999.000,1.499,2042.000,0.034,22.430,0.111,180.000,0.059,-999.000,1.063,0.918
20130614,-87.38615,34.32114,552.376,0.057,61.728,0.254,277.279,55.799,59.470,2.477,-999.000,0.613,279.000,1.632,1.177,3.548,-999.000,3.548,-999.000,0.602,-999.000,0.602,-999.000,1.522,-999.000,0.036,-999.000,0.111,-999.000,0.067,-999.000,1.097,1.012
20130614,-87.32275,34.32865,551.713,0.057,68.828,0.254,311.158,55.799,58.572,2.477,2946.000,0.613,279.000,1.632,1.357,3.548,4795.000,3.548,-999.000,0.602,328.300,0.602,-999.000,1.522,1875.000,0.036,20.740,0.111,194.000,0.067,-999.000,1.097,0.888
20130614,-87.25996,34.33120,550.351,0.056,67.981,0.240,314.037,54.417,59.961,2.298,-999.000,0.596,279.000,1.406,0.796,3.493,-999.000,3.493,-999.000,0.577,-999.000,0.577,-999.000,1.472,-999.000,0.037,-999.000,0.110,-999.000,0.058,-999.000,0.984,0.674
20130614,-87.21519,34.30937,547.566,0.061,-999.000,0.301,-999.000,57.107,61.450,2.507,2737.000,0.625,279.000,1.434,0.818,3.655,4932.000,3.655,-999.000,0.639,306.300,0.639,-999.000,1.587,1925.000,0.041,28.470,0.114,215.000,0.061,-999.000,1.077,0.607
20130614,-87.23289,34.26387,544.288,0.061,-999.000,0.301,-999.000,57.107,61.350,2.507,-999.000,0.625,279.000,1.434,0.769,3.655,-999.000,3.655,-999.000,0.639,-999.000,0.639,-999.000,1.587,-999.000,0.041,-999.000,0.114,-999.000,0.061,-999.000,1.077,0.761
20130614,-87.29163,34.26041,547.631,0.061,69.430,0.301,296.800,57.107,58.380,2.507,2806.000,0.625,279.000,1.434,0.871,3.655,4923.000,3.655,-999.000,0.639,323.000,0.639,-999.000,1.587,1967.000,0.041,24.110,0.114,221.000,0.061,-999.000,1.077,0.839
20130614,-87.35383,34.27411,551.955,0.059,67.008,0.297,289.126,57.654,57.670,2.658,-999.000,0.612,279.000,1.701,1.554,3.689,-999.000,3.689,-999.000,0.665,-999.000,0.665,-999.000,1.623,-999.000,0.039,-999.000,0.112,-999.000,0.073,-999.000,1.207,0.944
20130614,-87.41743,34.28744,550.387,0.059,68.404,0.297,302.919,57.654,59.121,2.658,2915.000,0.612,279.000,1.701,1.358,3.689,4797.000,3.689,-999.000,0.665,318.400,0.665,-999.000,1.623,2000.000,0.039,21.490,0.112,168.000,0.073,-999.000,1.207,1.092
20130614,-87.48008,34.30035,548.838,0.049,85.919,0.242,430.597,55.982,62.437,2.506,-999.000,0.554,-999.000,1.550,0.975,3.627,-999.000,3.627,-999.000,0.670,-999.000,0.670,-999.000,1.608,-999.000,0.037,-999.000,0.112,-999.000,0.066,-999.000,1.207,0.851
20130614,-87.49929,34.32956,707.893,0.047,97.278,0.212,493.689,56.052,62.397,2.435,-999.000,0.577,-999.000,1.144,1.712,3.507,-999.000,3.507,-999.000,0.642,-999.000,0.642,-999.000,1.590,-999.000,0.037,-999.000,0.112,-999.000,0.048,-999.000,1.139,0.941
20130614,-87.43750,34.33765,998.018,0.042,83.140,0.166,353.543,55.996,62.825,2.259,-999.000,0.599,-999.000,0.665,0.758,3.302,-999.000,3.302,-999.000,0.588,-999.000,0.588,-999.000,1.547,-999.000,0.036,-999.000,0.111,-999.000,0.028,-999.000,0.984,0.821
20130614,-87.36809,34.33624,1160.005,0.042,71.951,0.149,259.944,56.815,61.087,2.031,-999.000,0.652,-999.000,0.314,0.893,3.038,-999.000,3.038,-999.000,0.492,-999.000,0.492,-999.000,1.467,-999.000,0.036,-999.000,0.109,-999.000,0.014,-999.000,0.717,0.906
20130614,-87.30147,34.33533,1160.049,0.042,79.525,0.149,293.724,56.815,60.837,2.031,-999.000,0.652,-999.000,0.314,0.668,3.038,-999.000,3.038,-999.000,0.492,-999.000,0.492,-999.000,1.467,-999.000,0.036,-999.000,0.109,-999.000,0.014,-999.000,0.717,0.703
20130614,-87.23722,34.33423,1161.009,0.043,-999.000,0.151,-999.000,56.474,62.497,1.932,-999.000,0.675,-999.000,0.246,0.264,3.049,-999.000,3.049,-999.000,0.478,-999.000,0.478,-999.000,1.453,-999.000,0.037,-999.000,0.110,-999.000,0.011,-999.000,0.627,0.569
20130614,-87.18982,34.31389,1161.337,0.043,95.188,0.151,379.009,56.474,62.862,1.932,-999.000,0.675,-999.000,0.246,0.338,3.049,-999.000,3.049,-999.000,0.478,-999.000,0.478,-999.000,1.453,-999.000,0.037,-999.000,0.110,-999.000,0.011,-999.000,0.627,0.495
20130614,-87.23371,34.29072,1159.219,0.043,89.149,0.151,341.264,56.474,61.028,1.932,-999.000,0.675,-999.000,0.246,0.863,3.049,-999.000,3.049,-999.000,0.478,-999.000,0.478,-999.000,1.453,-999.000,0.037,-999.000,0.110,-999.000,0.011,-999.000,0.627,0.793
20130614,-87.30143,34.29523,1163.219,0.042,72.428,0.149,263.653,56.815,60.797,2.031,-999.000,0.652,-999.000,0.314,0.646,3.038,-999.000,3.038,-999.000,0.492,-999.000,0.492,-999.000,1.467,-999.000,0.036,-999.000,0.109,-999.000,0.014,-999.000,0.717,0.705
20130614,-87.37026,34.30097,1163.613,0.042,66.378,0.149,223.094,56.815,60.300,2.031,-999.000,0.652,-999.000,0.314,0.894,3.038,-999.000,3.038,-999.000,0.492,-999.000,0.492,-999.000,1.467,-999.000,0.036,-999.000,0.109,-999.000,0.014,-999.000,0.717,0.968
20130614,-87.43218,34.31697,1171.769,0.038,73.142,0.144,266.491,55.870,62.587,2.133,-999.000,0.603,-999.000,0.479,0.752,3.177,-999.000,3.177,-999.000,0.553,-999.000,0.553,-999.000,1.514,-999.000,0.036,-999.000,0.110,-999.000,0.020,-999.000,0.881,0.894
20130614,-87.44813,34.36460,1264.005,0.032,86.231,0.113,342.852,55.474,65.038,1.853,-999.000,0.589,-999.000,0.258,0.266,2.915,-999.000,2.915,-999.000,0.476,-999.000,0.476,-999.000,1.431,-999.000,0.034,-999.000,0.109,-999.000,0.011,-999.000,0.677,0.677
20130614,-87.44877,34.41668,1472.635,0.023,99.090,0.063,369.255,52.989,66.666,0.639,-999.000,0.365,-999.000,0.002,0.213,1.803,-999.000,1.803,-999.000,0.130,-999.000,0.130,-999.000,0.976,-999.000,0.024,-999.000,0.100,-999.000,0.000,-999.000,0.018,0.533
20130614,-87.44911,34.47382,1789.856,0.028,55.991,0.073,45.898,55.199,66.536,0.512,-999.000,0.292,-999.000,0.001,-999.000,1.560,-999.000,1.560,-999.000,0.081,-999.000,0.081,-999.000,0.868,-999.000,0.017,-999.000,0.100,-999.000,0.000,-999.000,0.008,0.006
20130614,-87.44920,34.53314,2073.760,0.029,64.774,0.072,44.538,61.637,74.513,0.418,-999.000,0.184,-999.000,0.000,-999.000,1.198,-999.000,1.198,-999.000,0.043,-999.000,0.043,-999.000,0.665,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.010
20130614,-87.44918,34.59304,2237.589,0.029,71.630,0.072,52.064,61.637,78.893,0.418,-999.000,0.184,338.000,0.000,-999.000,1.198,-999.000,1.198,3.566,0.043,-999.000,0.043,0.801,0.665,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.037,0.000,0.009
20130614,-87.44930,34.65402,2534.440,0.022,91.280,0.044,62.259,52.910,93.418,0.411,-999.000,0.391,338.000,0.000,0.035,0.876,-999.000,0.876,3.181,0.033,-999.000,0.033,0.942,0.594,-999.000,0.003,-999.000,0.100,-999.000,0.000,0.008,0.000,0.001
20130614,-87.44953,34.71471,2844.037,0.018,90.016,0.033,48.694,47.997,93.372,0.422,-999.000,0.540,338.000,0.000,0.018,1.032,-999.000,1.032,2.771,0.041,-999.000,0.041,0.837,0.685,-999.000,0.003,-999.000,0.104,-999.000,0.000,0.003,0.000,0.007
20130614,-87.44952,34.77555,3051.614,0.018,81.334,0.033,9.277,47.997,79.364,0.422,-999.000,0.540,338.000,0.000,0.038,1.032,-999.000,1.032,1.856,0.041,-999.000,0.041,0.800,0.685,-999.000,0.003,-999.000,0.104,-999.000,0.000,0.028,0.000,-999.000
20130614,-87.44939,34.83940,3061.072,0.018,80.485,0.033,6.945,48.382,76.994,0.421,-999.000,0.532,338.000,0.000,-999.000,1.009,-999.000,1.009,1.826,0.039,-999.000,0.039,0.614,0.674,-999.000,0.003,-999.000,0.104,-999.000,0.000,0.011,0.000,-999.000
20130614,-87.44949,34.90470,3061.658,0.018,81.999,0.033,1.635,48.382,77.459,0.421,-999.000,0.532,338.000,0.000,0.001,1.009,-999.000,1.009,2.082,0.039,-999.000,0.039,0.826,0.674,-999.000,0.003,-999.000,0.104,-999.000,0.000,0.018,0.000,-999.000
20130614,-87.44971,34.97021,3062.270,0.017,78.967,0.032,0.661,48.503,78.119,0.419,-999.000,0.528,338.000,0.000,-999.000,0.983,-999.000,0.983,2.121,0.038,-999.000,0.038,0.775,0.664,-999.000,0.003,-999.000,0.103,-999.000,0.000,-999.000,0.000,0.006
20130614,-87.44982,35.03589,3061.998,0.017,77.045,0.031,1.447,48.363,78.771,0.417,-999.000,0.524,338.000,0.000,-999.000,0.956,-999.000,0.956,2.039,0.036,-999.000,0.036,0.656,0.654,-999.000,0.003,-999.000,0.103,-999.000,0.000,0.080,0.000,-999.000
20130614,-87.45000,35.10125,3061.271,0.017,76.569,0.031,0.124,48.363,79.370,0.417,-999.000,0.524,338.000,0.000,-999.000,0.956,-999.000,0.956,-999.000,0.036,-999.000,0.036,-999.000,0.654,-999.000,0.003,-999.000,0.103,-999.000,0.000,-999.000,0.000,-999.000
20130614,-87.45003,35.16614,3060.999,0.017,75.457,0.031,-999.000,47.808,79.448,0.436,-999.000,0.624,338.000,0.000,-999.000,1.068,-999.000,1.068,-999.000,0.039,-999.000,0.039,-999.000,0.699,-999.000,0.003,-999.000,0.111,-999.000,0.000,-999.000,0.000,-999.000
20130614,-87.44943,35.23132,2873.017,0.020,-999.000,0.041,-999.000,52.912,-999.000,0.430,-999.000,0.409,338.000,0.000,0.013,1.011,-999.000,1.011,2.078,0.037,-999.000,0.037,0.752,0.645,-999.000,0.003,-999.000,0.101,-999.000,0.000,0.018,0.000,0.009
20130614,-87.42274,35.28690,2494.313,0.025,-999.000,0.057,-999.000,58.839,-999.000,0.411,-999.000,0.240,338.000,0.000,-999.000,1.120,-999.000,1.120,3.447,0.042,-999.000,0.042,0.703,0.657,-999.000,0.003,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130614,-87.36672,35.32656,2183.845,0.030,-999.000,0.076,-999.000,63.367,-999.000,0.418,-999.000,0.204,338.000,0.000,0.007,1.312,-999.000,1.312,3.979,0.042,-999.000,0.042,0.642,0.675,-999.000,0.003,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.002
